dia,S,E,I,R,C,populacao_humana,casos_sintomaticos_acumulados,expostos_acumulados
102,4662.007752398523,107.06979294081614,198.5546244921045,5032.367830168555,0.016687115256066927,9999.999999999998,5230.922454660659,5337.992247601477
103,4651.80972773931,106.58527099945407,195.17649327491583,5046.428507986318,0.01668480293850781,9999.999999999998,5241.605001261234,5348.19027226069
104,4641.635255323962,106.12444613174956,191.98565332998115,5060.254645214304,0.01668275209680845,9999.999999999996,5252.240298544285,5358.364744676038
105,4631.484137807061,105.68525091716383,188.97137790368657,5073.859233372086,0.01668093316339281,9999.999999999998,5262.830611275773,5368.515862192939
106,4621.3561950506255,105.26579831774693,186.12348912028543,5087.25451751134,0.01667931991417345,9999.999999999998,5273.378006631626,5378.6438049493745
107,4611.251262157534,104.86436638201309,183.43233679560208,5100.452034664849,0.016677889090471285,9999.999999999998,5283.884371460451,5388.748737842466
108,4601.169187730976,104.47938418954799,180.88877729636067,5113.462650783112,0.016676620063688495,9999.999999999996,5294.3514280794725,5398.830812269024
109,4591.109832333985,104.10941894296663,178.4841525571291,5126.2965961659165,0.016675494537900095,9999.999999999996,5304.780748723046,5408.890167666015
110,4581.073067126031,103.75316411989274,176.21026935043406,5138.963499403638,0.016674496286076305,9999.999999999996,5315.173768754072,5418.926932873969
111,4571.058772656364,103.40942860343209,174.05937889087255,5151.472419849328,0.0166736109161328,9999.999999999996,5325.5317987402,5428.941227343636
112,4561.066837796055,103.07712671514757,172.02415684087754,5163.8318786479185,0.016672825663435847,9999.999999999998,5335.856035488796,5438.933162203945
113,4551.097158792804,102.75526907980993,170.09768377405604,5176.049888353327,0.01667212920677093,9999.999999999998,5346.147572127384,5448.902841207196
114,4541.149638434433,102.4429542561861,168.27342614158368,5188.1339811677935,0.01667151150512153,9999.999999999996,5356.407407309377,5458.850361565567
115,4531.224185308508,102.13936107284191,166.54521777789125,5200.091235840757,0.016670963652904883,9999.999999999998,5366.636453618648,5468.775814691492
116,4521.320713147097,101.84374161237882,164.9072419737112,5211.928303266809,0.01667047775157764,9999.999999999996,5376.83554524052,5478.679286852903
117,4511.439140246851,101.55541479169993,163.35401413736216,5223.651430824084,0.01667004679576027,9999.999999999996,5387.005444961446,5488.560859753149
118,4501.579388955733,101.27376048981931,161.88036505884568,5235.266485495598,0.016669664572238535,9999.999999999996,5397.146850554444,5498.420611044267
119,4491.74138521877,100.99821417839574,160.4814247858268,5246.778975817004,0.016669325570385706,9999.999999999996,5407.2604006028305,5508.25861478123
120,4481.925058176001,100.72826201360094,159.15260711579143,5258.194072694603,0.016669024902714366,9999.999999999996,5417.346679810395,5518.074941823999
