dia,S,E,I,R,C,populacao_humana,casos_sintomaticos_acumulados,expostos_acumulados
76,3807.693453446134,219.47709337770036,595.3349000751733,5377.494553100997,0.03126372241392728,10000.000000000004,5972.82945317617,6192.306546553866
77,3793.011236768005,212.56100582236954,575.1351734578701,5419.29258395176,0.030782144549525055,10000.000000000004,5994.42775740963,6206.988763231995
78,3778.5797084966503,206.06464739627705,555.6811668220978,5459.67447728498,0.03033759215083736,10000.000000000004,6015.355644107078,6221.420291503349
79,3764.3821369643492,199.96398739544645,536.9607991264777,5498.693076513731,0.02992721856478333,10000.000000000004,6035.653875640209,6235.617863035651
80,3750.4030638025256,194.23607100578135,518.9605555292508,5536.400309662447,0.029548395999371525,10000.000000000005,6055.360865191698,6249.596936197475
81,3736.628210069966,188.85900619744928,501.66568946909604,5572.847094263494,0.029198698696859742,10000.000000000005,6074.51278373259,6263.371789930034
82,3723.044388759121,183.81194579968033,485.06040930814453,5608.083256133058,0.028875887400623777,10000.000000000004,6093.143665441203,6276.955611240879
83,3709.639423328878,179.07506554920337,469.1280501756929,5642.1574609462305,0.02857789501627008,10000.000000000004,6111.285511121923,6290.3605766711225
84,3696.402071918659,174.62953882385023,453.8512316796256,5675.11715757787,0.028302813375174433,10000.000000000005,6128.968389257496,6303.597928081341
85,3683.3219569075254,170.45750869676345,439.2120021714825,5707.008532224234,0.028048881015688164,10000.000000000005,6146.220534395717,6316.678043092475
86,3670.3894994924976,166.54205787611193,425.1919702616625,5737.876472369732,0.02781447190376984,10000.000000000004,6163.068442631395,6329.610500507502
87,3657.5958589722286,162.86717703013238,411.77242428453684,5767.764539713106,0.02759808502081604,10000.000000000004,6179.536963997643,6342.404141027771
88,3644.9328764349766,159.41773193752377,398.93444041028295,5796.714951217221,0.02739833475201773,10000.000000000004,6195.649391627504,6355.067123565023
89,3632.393022563334,156.1794298485134,386.65898009197,5824.768567496187,0.02721394201369487,10000.000000000004,6211.427547588157,6367.606977436666
90,3619.969349281999,153.13878539206243,374.92697752367866,5851.9648878022645,0.02704372606279403,10000.000000000004,6226.891865325943,6380.030650718001
91,3607.6554449889004,150.28308631942636,363.71941776897876,5878.342050922699,0.02688659693610171,10000.000000000004,6242.061468691678,6392.344555011099
92,3595.4453931239505,147.6003593333655,353.0174061996185,5903.936841343069,0.026741548470758558,10000.000000000004,6256.954247542688,6404.55460687605
93,3583.333733843511,145.07933621543867,342.8022298623942,5928.78470007866,0.02660765186138199,10000.000000000004,6271.586929941054,6416.66626615649
94,3571.315428582202,142.70942043072685,333.0554113684268,5952.919739618647,0.026484049712540723,10000.000000000004,6285.975150987074,6428.684571417798
95,3559.385827296811,140.48065435975548,323.7587558739463,5976.37476246949,0.026369950548496827,10000.000000000004,6300.133518343436,6440.614172703189
96,3547.5406381997805,138.383687281036,314.8943916955939,5999.1812828235925,0.026264623745058852,10000.000000000004,6314.075674519187,6452.45936180022
97,3535.775899801993,136.4097442042765,306.44480507656675,6021.369550917167,0.026167394851092592,10000.000000000004,6327.814355993733,6464.224100198007
98,3524.0879550962372,134.55059563366103,298.39286959296254,6042.968579677142,0.026077641269731246,10000.000000000004,6341.3614492701045,6475.912044903763
99,3512.4734277239204,132.79852832243154,290.72187066270385,6064.006173290946,0.025994788271629835,10000.000000000002,6354.72804395365,6487.52657227608
100,3500.9291999781826,131.1463170641009,283.41552559266125,6084.5089573650575,0.025918305314735275,10000.000000000002,6367.924482957719,6499.070800021817
101,3489.4523925065864,129.58719755176446,276.4579995732478,6104.502410368403,0.02584770264700592,10000.000000000002,6380.96040994165,6510.547607493414
102,3478.04034558607,128.114840324965,269.8339180039793,6124.0108960849875,0.025782528170326443,10000.000000000002,6393.844814088967,6521.9596544139295
103,3466.690601851751,126.72332581321798,263.52837550841633,6143.057696826616,0.025722364545536423,10000.000000000002,6406.586072335032,6533.309398148249
104,3455.400890369595,125.40712047644556,257.5269419726319,6161.665047181327,0.025666826520034873,10000.0,6419.191989153959,6544.599109630405
105,3444.1691119508337,124.1610540350468,251.81566591796047,6179.854168096159,0.025615558460848353,10000.0,6431.669834014119,6555.830888049166
106,3432.9933256134086,122.98029777599699,246.3810754963399,6197.645301114255,0.02556823207736576,10000.0,6444.0263766105945,6567.006674386592
